,Reaction ID,Reaction Name,Flux,Reduced Cost
5709,XOLEST226CEH,"Hydrolysis of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)",0.0,-4.264856721937898e-17
5710,MAGLINL_HSe,"Lipase, Extracellular, Formation of 1-Linoleoylglycerol",0.0,1.0315823457260648e-16
5711,MAGOLE_HSe,"Lipase, Extracellular, Formation of 1-Oleoylglycerol",0.0,1.0315823457260648e-16
5712,LPS5e,"Lipase, Extracellular, Formation of 1-Palmitoylglycerol",0.0,1.0315823457260648e-16
5713,LPS6e,"Lipase, Extracellular, Formation of 1-Stearoylglycerol",0.0,1.0315823457260648e-16
5714,LPS7e,"Lipase, Extracellular, Formation of 1-Linoleoylglycerol",0.0,1.0315823457260648e-16
5715,PCHOLMYR_HSPLA2,Formation of 1-Myristoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5716,PCHOLOLE_HSPLA2,Formation of 1-Oleoylglycerophosphocholine (Delta 9) by Phospholipase A2,0.0,-0.031104050560753584
5717,PEOLE_HSPLA2,Formation of 1-Oleoylglycerophosphoethanolamine (Delta 9) by Phospholipase A2,0.0,-0.031104050560753816
5718,PCHOLPALME_HSPLA2,Formation of 1-Palmitoleoylglycerophosphocholine (Delta 9) by Phospholipase A2,0.0,-0.031104050560753584
5719,PCHOLPALM_HSPLA2,Formation of 1-Palmitoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5720,PEPALM_HSPLA2,Formation of 1-Palmitoylglycerophosphoethanolamine by Phospholipase A2,0.0,-0.031104050560753816
5721,PAILPALM_HSPLA2,Formation of 1-Palmitoylglycerophosphoinositol by Phospholipase A2,0.0,-0.03110405056075384
5722,PCHOLSTE_HSPLA2,Formation of 1-Stearoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5723,PCHOL2LINL_HSPLA2,Formation of 2-Linoleoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5724,PE2LINL_HSPLA2,Formation of 2-Linoleoylglycerophosphoethanolamine by Phospholipase A2,0.0,-0.031104050560753816
5725,PCHOL2OLE_HSPLA2,Formation of 2-Oleoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5726,PCHOL2PALM_HSPLA2,Formation of 2-Palmitoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5727,PCHOL2STE_HSPLA2,Formation of 2-Stearoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5728,PCHOLN15_HSPLA2,"Formation of 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0) by Phospholipase A2",0.0,-0.031104050560753584
5729,PCHOLAR_HSPLA2,Formation of 1-Arachidonoyl-Glycero-3-Phosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5730,PCHOLN183_HSPLA2,"Formation of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15) by Phospholipase A2",0.0,-0.031104050560753584
5731,PCHOLN1836_HSPLA2,"Formation of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12) by Phospholipase A2",0.0,-0.031104050560753584
5732,PCHOLN19_HSPLA2,"Formation of 1-NoNADecanoylglycerophosphocholine, Sn1-Lpc (19:0) by Phospholipase A2",0.0,-0.031104050560753584
5733,PCHOLN201_HSPLA2,"Formation of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1) by Phospholipase A2",0.0,-0.031104050560753584
5734,PCHOLN204_HSPLA2,"Formation of 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4) by Phospholipase A2",0.0,-0.031104050560753584
5735,PCHOLN205_HSPLA2,"Formation of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5) by Phospholipase A2",0.0,-0.031104050560753584
5736,PCHOLN224_HSPLA2,"Formation of 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4) by Phospholipase A2",0.0,-0.031104050560753584
5737,PCHOLN225_HSPLA2,"Formation of 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3 by Phospholipase A2",0.0,-0.031104050560753584
5738,PCHOLN2254_HSPLA2,"Formation of 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6 by Phospholipase A2",0.0,-0.031104050560753584
5739,PCHOLN226_HSPLA2,"Formation of 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6) by Phospholipase A2",0.0,-0.031104050560753584
5740,PEAR_HSPLA2,Formation of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine by Phospholipase A2,0.0,-0.031104050560753816
5741,PE203_HSPLA2,"Formation of 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3) by Phospholipase A2",0.0,-0.031104050560753816
5742,PE226_HSPLA2,"Formation of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6) by Phospholipase A2",0.0,-0.031104050560753816
5743,PE224_HSPLA2,"Formation of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16) by Phospholipase A2",0.0,-0.031104050560753816
5744,PEDH203_HSPLA2,"Formation of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14) by Phospholipase A2",0.0,-0.031104050560753816
5745,PEDH12_HSPLA2,Formation of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe) by Phospholipase A2,0.0,-0.031104050560753816
5746,PEDH14_HSPLA2,Formation of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe) by Phospholipase A2,0.0,-0.031104050560753816
5747,PEDH161_HSPLA2,"Formation of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9) by Phospholipase A2",0.0,-0.031104050560753816
5748,PEDH13_HSPLA2,Formation of 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe) by Phospholipase A2,0.0,-0.031104050560753816
5749,PEDH15_HSPLA2,Formation of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe) by Phospholipase A2,0.0,-0.031104050560753816
5750,PEDH17_HSPLA2,Formation of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe) by Phospholipase A2,0.0,-0.031104050560753816
5751,PCHOLN203_HSPLA2,"Formation of 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3 by Phospholipase A2",0.0,-0.031104050560753584
5752,PAILAR_HSPLA2,Formation of 1-Arachidonoylglycerophosphoinositol by Phospholipase A2,0.0,-0.03110405056075384
5753,PCHOLN24_HSPLA2,"Formation of 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24 by Phospholipase A2",0.0,-0.031104050560753584
5754,PCHOLN261_HSPLA2,Formation of Lysopc A C26:1 (Delta 5) by Phospholipase A2,0.0,-0.031104050560753584
5755,PCHOLN281_HSPLA2,Formation of Lysopc A C28:1 (Delta 5) by Phospholipase A2,0.0,-0.031104050560753584
5756,PCHOLN28_HSPLA2,Formation of Lysopc A C28:0 by Phospholipase A2,0.0,-0.031104050560753584
5757,PCHOLDOC_HSPLA2,Formation of 1-Docosahexaenoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5758,PCHOLDEIC_HSPLA2,"Formation of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14) by Phospholipase A2",0.0,-0.031104050560753584
5759,PCHOLDET_HSPLA2,"Formation of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17) by Phospholipase A2",0.0,-0.031104050560753584
5760,PCHOLHEP_HSPLA2,Formation of 1-Heptadecanoylglycerophosphocholine by Phospholipase A2,0.0,-0.031104050560753584
5761,PCHOLLINL_HSPLA2,"Formation of 1-Linoleoylglycerophosphocholine (Delta 9, 12) by Phospholipase A2",0.0,-0.031104050560753584
5762,PELINL_HSPLA2,"Formation of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12) by Phospholipase A2",0.0,-0.031104050560753816
5763,CE4843HYDc,"Acylcoa Hydrolase, Cis, Cis-11, 14-Eicosadienoyl Coenzyme A",0.0,-6.938893903907228e-18
5764,HXCOAc,"Acylcoa Hydrolase, Cytosolic",0.0,-6.938893903907228e-18
5765,TETDECA511ACc,"Hydrolysis of Tetradecadienoyl Coenzyme A to Cis-5, 8-Tetradecadienoic Acid ",0.0,4.163336342344337e-17
5766,HDCAc,Hydrolysis of Hexadecenoyl Coenzyme A (N-C16:1CoA) to Hexadecanoate,0.0,-6.938893903907228e-18
5767,GPDDACHOL,Glycerophosphocholine Phosphodiesterase,91.20697821862655,0.0
5768,ACLYSHYc,Hydrolysis of Acetyl-Lysine,0.0,1.9110309280817068e-17
5769,HMCARNc,Formation of Homocarnosine,0.0,-0.09331215168226199
5770,METTRANSc,Methionine Transaminase,0.0,0.0
5771,METDECARc,Methionine Decarboxylase,0.0,0.0
5772,3MTPte,Secretion of 3-Methyl-Thio-Propionate,0.0,0.0
5773,EX_3mtp_e,Exchange of 3-Methyl-Thio-Propionate,0.0,-7.607150399059414e-17
5774,ELAIDCRNte,"Transport of Elaidic Carnitine, Sodium Symport",0.0,-1.532784423851618e-17
5775,GLYC2P3Pc,Formation of Glycerol-3-Phosphate,91.20697821862655,0.0
5776,LNLCCRNNAt,"Transport of Linoleyl Carnitine, Sodium Symport",0.0,-0.0
5777,PHLACHt,Transport of Phenyl Lactate,0.0,-2.3211735129025024e-17
5778,TTDCRNNAt,"Transport of Tetradecanoyl Carnitine, Sodium Symport",0.0,-5.696120766195955e-17
5779,12HPETATP,"Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by FATP",0.0,-0.09331215168226181
5780,15HPETATP,"Transport of 15(S)-HPETE, Active Transport",0.0,-0.09331215168226181
5781,15KPROSTGF2t,"Transport of 15-Keto-Prostaglandin F2A, Lactate Antiport",0.0,9.23036488454323e-18
5782,21HPRGNLONEt1,"Transport of 21-Hydroxypregnenolone, Active Transport",0.0,-0.09331215168226181
5783,21HPRGNLONEt2,"Transport of 21-Hydroxypregnenolone, Diffusion",0.0,0.0
5784,2OXOADPt,Transport of 2-Oxoadipate by Alpha-Ketoglutarate Antiport,0.0,0.0
5785,34HPLte,Transport of 3- (4-Hydroxyphenyl)Lactate,0.0,-2.3211735129025024e-17
5786,3HMPtd,"Transport of 3-Hydroxy-2-Methylpropanoate, Diffusion",0.0,3.061851378550137e-16
5787,3HPPNOHGLUCte,Transport of 3- (3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide into Urine,0.0,0.0
5788,3HPPPNOHc,Hydroxylation of 3- (3-Hydroxyphenyl)Propionate,0.0,1.31054085062586e-16
5789,3HPPt,Transpot of 3-Hydroxypropionate,0.0,-0.0
5790,3MHISt1,Transport of Methyl-Histidine by System N Transport,0.0,-1.532784423851618e-17
5791,3MHISt2,Transport of Methyl-Histidine by System L Transport (Lat1),0.0,5.183476550296768e-17
5792,3MHISt3,Transport of Methyl-Histidine by System L Transport (Lat2),0.0,-7.88389089050882e-18
5793,3MOXTYRt,"Transport of 3-Methoxytyramine, Diffusion",0.0,5.800405594528668e-17
5794,3UIBtd,"Transport of 3-Ureidoisobutyrate, Diffusion",0.0,4.973585707176591e-17
5795,4AABUTNt,Diffusion of 4-Acetamidobutanoate,0.0,0.0
5796,4TMEABUTNt1,"Transport of 4- (Trimethylammonio)Butanoate, Sodium Symport",0.0,-1.532784423851618e-17
5797,4TMEABUTNt2,"Transport of 4- (Trimethylammonio)Butanoate, Proton Symport",0.0,-2.3211735129025024e-17
5798,56DTHMt,"Transport of 5, 6-Dihydrothymine, Sodium Symport",0.0,9.569445822399947e-17
5799,56DTHMtd,"Transport of 5, 6-Dihydrothymine, Diffusion",0.0,1.1102230246251565e-16
5800,56DURAt,"Transport of 5, 6-Dihydrouracil, Sodium Symport ",0.0,0.0
5801,56DURAtd,"Transport of 5, 6-Dihydrouracil, Diffusion",0.0,1.532784423851618e-17
5802,5AOPt,"Transport of 5-Amino-4-Oxopentanoate, Proton Symport",0.0,-2.3211735129025024e-17
5803,5HPETATP,"Transport of 5(S)-HPETE, Active Transport",0.0,-0.09331215168226181
5804,5HPETtd,"Transport of 5(S)-HPETE, Diffusion",0.0,0.0
5805,7DHCHSTEROLt,"Transport of Cholesta-5, 7-Dien-3Beta-Ol, Active Transport",0.0,-0.09331215168226181
5806,7DHCHSTEROLtd,"Transport of Cholesta-5, 7-Dien-3Beta-Ol, Diffusion",-1.812204593876264,-0.0
5807,ABT_Dt,D-Arabitol Transport via Diffusion,0.0,0.0
5808,ABT_Dt2,D-Arabitol Transport in via Proton Symporter,0.0,2.3211735129025024e-17
5809,ABTD1,L-Arabinitol 4-Dehydrogenase,0.0,-2.4329689033570492e-17
5810,ACGLUtd,"Transport of N-Acetyl-L-Glutamate, Diffusion",0.0,0.0
5811,ACGLYtc,Intra-Cellular Transport of Acetyl-Glycine ,0.0,0.0
5812,ACGLYte,Extracellular Transport of Acetyl-Glycine ,0.0,0.0
5813,ACLYSt,"Transport of Acetyl-Lysine, Extracellular",0.0,0.0
5814,ACLYStm,Intracellular Transport of Acetyl-Lysine,0.0,0.0
5815,ACORNt,Diffusion of N(2)-Acetyl-L-Ornithine,0.0,0.0
5816,ACTHRtc,Intra-Cellular Transport of Acetyl-Threonine ,0.0,0.0
5817,ACTHRte,Extracellular Transport of Acetyl-Threonine,0.0,0.0
5818,ADPACtd,"Transport of Adipic Acid, Diffusion",0.0,0.0
5819,ADPOHt,Secretion of 2-Hydroxyadipic Acid,0.0,0.0
5820,ALLTNt,Transport of Allantoin,0.0,1.5712960003069384e-16
5821,AMETt,"Transport of S-Adenosyl-L-Methionine, Paracellular Transport",0.0,-2.4329689033570492e-17
5822,AND19ONEt,"Secretion of 19-Hydroxyandrost-4-Ene-3, 17-Dione",0.0,0.0
5823,ARACHETH,Formation of O-Arachidonoyl Ethanolamine,0.0,5.80554241972095e-17
5824,BILIVERDt,Transport of Biliverdin,0.0,-0.0
5825,C02356t,(S)-2-Aminobutanoate,0.0,0.0
5826,C02712te,"Transport of N-Acetylmethionine, Extracellular",0.0,-1.532784423851618e-17
5827,C02712tm,"Transport of N-Acetylmethionine, Intracellular",0.0,0.0
5828,C03990ATP,"Transport of Lithocholate, Active Transport",0.0,-0.09331215168226185
5829,C03990t,"Transport of Lithocholate, Sodium Symport",0.0,-5.782822076386599e-17
5830,C03990tr,"Transport of Lithocholate, Intracellular",0.0,4.250037652534981e-17
5831,C03990tx,"Transport of Lithocholate, Intracellular",0.0,4.250037652534981e-17
5832,C04483t1,Transport of Deoxycholate,0.0,-0.09331215168226181
5833,C04483t2,"Transport of Deoxycholate, Antiport with Bicarbonate",0.0,-0.0
5834,C04717ATP,"Transport of 13(S)-HPODE, Active",0.0,-0.09331215168226181
5835,C04717td,"Transport of 13(S)-HPODE, Diffusion",0.0,0.0
5836,C04805ATP,"Transport of 5(S)-HETE, Active Transport",0.0,-0.09331215168226181
5837,C04805td,"Transport of 5(S)-HETE, Diffusion",0.0,0.0
5838,C05463t1,Transport of Taurodeoxycholate,0.0,-0.09331215168226181
5839,C05463t2,"Transport of Taurodeoxycholate, Antiport with Bicarbonate",0.0,0.0
5840,C05953t,"Transport of Prostaglandin A2, Lactate Antiport",0.0,-7.025261942653256e-18
5841,C05953tm,"Transport of Prostaglandin A2, Intracellular",0.0,-0.0
5842,C05957t,"Transport of Prostaglandin J2, Lactate Antiport",0.0,-7.025261942653256e-18
5843,C05957td,"Transport of Prostaglandin J2, Diffusion",0.0,0.0
5844,C06314t,"Transport of Lipoxin A4, Proton Symport",0.0,-2.3211735129025024e-17
5845,C06315t,"Transport of Lipoxin B4, Proton Symport",0.0,-2.3211735129025024e-17
5846,C06439t,"Transport of Prostaglandin E3, Lactate Antiport",0.0,-7.025261942653256e-18
5847,C11695td,"Transport of Anandamide, Diffusion",-7.070666085622268,-0.0
5848,C14768ATP,"Transport of 5, 6-EET, Active Transport",0.0,-0.09331215168226181
5849,C14768td,"Transport of 5, 6-EET, Diffusion",0.0,0.0
5850,C14769td1,"Transport of 8, 9-EET, Diffusion",0.0,0.0
5851,C14769td2,"Transport of 8, 9-EET, Active Transport",0.0,-0.09331215168226181
5852,EX_C14769_e,"Exchange of 8, 9-EET",0.0,0.0
5853,C14770ATP,"Transport of 11, 12-EET, FATP",0.0,-0.09331215168226181
5854,C14771ATP,"Transport of 14, 15-EET, Active Transport",0.0,-0.09331215168226181
5855,C14825ATP,"Transport of 9 (10)-Epome, Active Transport",0.0,-0.09331215168226181
5856,C14825td,"Transport of 9 (10)-Epome, Diffusion",0.0,0.0
5857,C14826ATP,"Transport of 12 (13)-Epome, FATP",0.0,-0.09331215168226181
5858,C14826td,"Transport of 12 (13)-Epome, Diffusion",0.0,0.0
5859,CE0328t,Transport of Docosahexaenoate,0.0,-0.0933121516822618
5860,CE0955te,"Transport of 6-Oxo-Prostaglandin F1Alpha, Lactate Antiport",0.0,-7.025261942653256e-18
5861,CE0955tr,"Transport of 6-Oxo-Prostaglandin F1Alpha, Intracellular",0.0,0.0
5862,CE1243ATP,"Transport of 12S-HHT, FATP",0.0,-0.09331215168226181
5863,CE1273t1,"Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 12Alpha, 24S, 25-Pentol, Active Transport",0.0,-0.09331215168226181
5864,CE1273t2,"Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 12Alpha, 24S, 25-Pentol, Atiport with Bicarbonate",0.0,-5.109281412838731e-18
5865,CE1297t,Active Transport of 8-Dehydrocholesterol,0.0,-0.09331215168226181
5866,CE1297td,"Transport of 8-Dehydrocholesterol, Diffusion",0.0,0.0
5867,CE1556td,Transport of N-Acetyl-L-Asparagine,0.0,0.0
5868,CE2028t,Transport for Beta-Hydroxy-Beta-Methylbutyrate,0.0,0.0
5869,CE2176t,Transport of 3-O-Methyldopa,0.0,5.183476550296768e-17
5870,CE2445t,"Transport of 6-Trans-Leukotriene B4, Active Transport",0.0,-0.09331215168226174
5871,CE2510t,Transport of 11-Cis-Eicosenoate,0.0,-0.09331215168226191
5872,CE2513ATP,"Transport of 15-Tetracosenoate, Active Transport",0.0,-0.0933121516822618
5873,CE2513td,"Transport of 15-Tetracosenoate, Diffusion",0.0,1.532784423851618e-17
5874,CE2537ATP,"Transport of 15-Hydroxy- (8Z, 11Z, 13E)-Eicosatrienoate, Active Transport",0.0,-0.09331215168226181
5875,CE4843t,"Transport of Cis, Cis-11, 14-Eicosadienoyl Coenzyme A, Active Transport",0.0,-0.09331215168226181
5876,CE4843td,"Transport of Cis, Cis-11, 14-Eicosadienoyl Coenzyme A, Diffusion",0.0,0.0
5877,CE5304t,"Transport of 15-Deoxy-Pgd2, Antiport with Lactate",0.0,0.0
5878,CE6031t,Transport of Androsterone Sulfate,0.0,0.0
5879,CE6247t,"Transport of 5, 12, 20-Trihete, Active Transport",0.0,-0.09331215168226181
5880,CE7082ATP,"Transport of 15(S)-HEPE, Active Transport",0.0,-0.09331215168226181
5881,CE7083t,"Transport of Leukotriene B5, Active Transport",0.0,-0.09331215168226181
5882,CE7172ATP,"Transport of 14, 15-DIHETE, Active Transport",0.0,-0.09331215168226181
5883,CORTSNt,Extracellular Transport of Cortisone,0.0,0.0
5884,CORTSNti,Intracellular Transport of Cortisone,0.0,0.0
5885,DIDECAETH,Formation of C12:0-Ethanolamide,0.0,5.0085697128547194e-17
5886,DIHOLINETH,Formation of Dihomo-Gamma-Linolenoyl Ethanolamide,0.0,5.0085697128547194e-17
5887,DOCOHEXETHc,Formation of Docosahexaenoyl Ethanolamide,0.0,5.0085697128547194e-17
5888,DOCTETETH,"Formation of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",0.0,5.0085697128547194e-17
5889,DODECANACt,Transport of Dodecanedioic Acid by FATP,0.0,-0.09331215168226181
5890,DODECANACtd,Transport of Dodecanedioic Acid by Diffusion,0.0,0.0
5891,ELAIDCRNtd,Transport of Elaidic Carnitine by Diffusion,0.0,-0.0
5892,EX_12HPET_e,"Exchange of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate",0.0,0.0
5893,EX_15HPET_e,Exchange of 15(S)-HPETE,0.0,0.0
5894,EX_15kprostgf2_e,Exchange of 15-Keto-Prostaglandin F2A,0.0,0.0
5895,EX_21hprgnlone_e,Exchange of 21-Hydroxypregnenolone,0.0,0.0
5896,EX_2oxoadp_e,Exchange of 2-Oxoadipate,0.0,0.0
5897,EX_34hpl_e,Exchange of 3- (4-Hydroxyphenyl)Lactate,0.0,0.0
5898,EX_3hmp_e,Exchange of 3-Hydroxy-2-Methylpropanoate,0.0,0.0
5899,EX_3hpp_e,Exchange of 3-Hydroxypropionate,0.0,0.0
5900,EX_3hpppnohgluc_e,Exchange of 3- (3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,0.0,0.0
5901,EX_3mhis_e,Exchange of Methyl-Histidine,0.0,0.0
5902,EX_3uib_e,Exchange of 3-Ureidoisobutyrate,0.0,0.0
5903,EX_4aabutn_e,Exchange of 4-Acetamidobutanoate,0.0,0.0
5904,EX_4tmeabutn_e,Exchange of 4- (Trimethylammonio)Butanoate,0.0,0.0
5905,EX_56dthm_e,"Exchange of 5, 6-Dihydrothymine",0.0,0.0
5906,EX_56dura_e,"Exchange of 5, 6-Dihydrouracil",0.0,0.0
5907,EX_5HPET_e,Exchange of 5(S)-HPETE,0.0,0.0
5908,EX_7dhchsterol_e,"Exchange of Cholesta-5, 7-Dien-3Beta-Ol",-1.812204593876264,-0.0
5909,EX_acgly_e,Exchange of Acetyl-Glycine,0.0,0.0
5910,EX_aclys_e,Exchange of Acetyl-Lysine,0.0,0.0
5911,EX_acorn_e,Exchange of N (2)-Acetyl-L-Ornithine,0.0,0.0
5912,EX_acthr_L_e,Exchange of Acetyl-Threonine,0.0,0.0
5913,EX_adpac_e,Exchange of Adipic Acid,0.0,0.0
5914,EX_adpoh_e,Exchange of 2-Hydroxyadipic Acid,0.0,-1.672153758633541e-16
5915,EX_amet_e,Exchange of S-Adenosyl-L-Methionine,0.0,0.0
5916,EX_and19one_e,"Exchange of 19-Hydroxyandrost-4-Ene-3, 17-Dione",0.0,0.0
5917,EX_aracheth_e,Exchange of O-Arachidonoyl Ethanolamine,0.0,0.0
5918,EX_biliverd_e,Exchange of Biliverdin,0.0,0.0
5919,EX_C02356_e,(S)-2-Aminobutanoate,0.0,0.0
5920,EX_C02712_e,Exchange of N-Acetylmethionine,0.0,0.0
5921,EX_C04717_e,Exchange of 13(S)-HPODE,0.0,0.0
5922,EX_C04805_e,Exchange of 5(S)-HETE,0.0,0.0
5923,EX_C05957_e,Exchange of Prostaglandin J2,0.0,-2.0323689759887202e-16
5924,EX_C06314_e,Exchange of Lipoxin A4,0.0,0.0
5925,EX_C06315_e,Exchange of Lipoxin B4,0.0,0.0
5926,EX_C11695_e,Exchange of Anandamide,-7.070666085622268,-0.0
5927,EX_C14768_e,"Exchange of 5, 6-EET",0.0,0.0
5928,EX_C14770_e,"Exchange of 11, 12-EET",0.0,0.0
5929,EX_C14771_e,"Exchange of 14, 15-EET",0.0,0.0
5930,EX_C14825_e,Exchange of 9 (10)-Epome,0.0,0.0
5931,EX_C14826_e,Exchange of 12 (13)-Epome,0.0,0.0
5932,EX_CE0955_e,6-Oxo-Prostaglandin F1Alpha,0.0,0.0
5933,EX_CE1273_e,"Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 12Alpha, 24S, 25-Pentol, ABC Transport",0.0,0.0
5934,EX_CE1557_e,Exchange of N-Acetyl-L-Asparagine,0.0,0.0
5935,EX_CE2028_e,Exchange of Beta-Hydroxy-Beta-Methylbutyrate,0.0,0.0
5936,EX_CE2176_e,Exchange of 3-O-Methyldopa,0.0,0.0
5937,EX_CE2445_e,Exchange of 6-Trans-Leukotriene B4,0.0,0.0
5938,EX_CE2537_e,"Exchange of 15-Hydroxy- (8Z, 11Z, 13E)-Eicosatrienoate",0.0,0.0
5939,EX_CE4843_e,"Exchange of Cis, Cis-11, 14-Eicosadienoyl Coenzyme A",0.0,0.0
5940,EX_CE5304_e,Exchange of 15-Deoxy-Pgd2,0.0,-2.1026215954152528e-16
5941,EX_CE6031_e,Exchange of Androsterone Sulfate,0.0,0.0
5942,EX_CE6247_e,"Exchange of 5, 12, 20-Trihete",0.0,0.0
5943,EX_CE7082_e,Exchange of 15(S)-HEPE,0.0,0.0
5944,EX_CE7083_e,Exchange of Leukotriene B5,0.0,0.0
5945,EX_CE7172_e,"Exchange of 14, 15-DIHETE",0.0,0.0
5946,EX_cortsn_e,Exchange of Cortisone,0.0,0.0
5947,EX_didecaeth_e,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",0.0,0.0
5948,EX_diholineth_e,Exchange of Dihomo-Gamma-Linolenoyl Ethanolamide,0.0,0.0
5949,EX_docohxeth_e,Exchange of Docosahexaenoyl Ethanolamide,0.0,0.0
5950,EX_docteteth_e,"Exchange of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",0.0,0.0
5951,EX_dodecanac_e,Exchange of Dodecanedioic Acid,0.0,0.0
5952,EX_elaidcrn_e,Exchange of Elaidic Carnitine,0.0,-5.551115123125783e-17
5953,EX_forglu_e,Exchange of N-Formimidoyl-L-Glutamate,0.0,0.0
5954,EX_HC00900_e,Exchange of Methylmalonate,-100.0,1.3262642221858694e-16
5955,EX_hepdeceth_e,Exchange of Heptadecanoyl Thanolamide (C17:0),0.0,0.0
5956,EX_hexdeceeth_e,"Exchange of Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)",0.0,0.0
5957,EX_hexdiac_e,Exchange of Hexadecanediocacid,0.0,0.0
5958,EX_hgentis_e,Exchange of Homogentisate,0.0,0.0
5959,EX_hmcarn_e,Exchange of Homocarnosine,0.0,0.0
5960,EX_hmcr_e,Exchange of Homocitrulline,0.0,0.0
5961,EX_hxcoa_e,Exchange of Hexanoate,0.0,0.0
5962,EX_leuktrB4wcooh_e,Exchange of W-Carboxy Leukotriene B4,0.0,0.0
5963,EX_leuktrB4woh_e,Exchnage for W-Hydroxyl Leukotriene B4,0.0,0.0
5964,EX_lineth_e,Exchange of Linoleoyl Ethanolamide,0.0,0.0
5965,EX_lnlccrn_e,Exchange of Linoleyl Carnitine,0.0,-0.0
5966,EX_Lpipecol_e,Exchange of L-Pipecolic Acid,0.0,0.0
5967,EX_lthstrl_e,Exchange of Lathosterol,0.0,7.903458570040286e-17
5968,EX_magarachi_hs_e,Exchange of 1-Arachidonoyl Glycerol,0.0,0.0
5969,EX_maglinl_hs_e,Exchange of 1-Linoleoylglycerol,0.0,0.0
5970,EX_magole_hs_e,Exchange of 1-Oleoylglycerol,0.0,0.0
5971,EX_magpalm_hs_e,Exchange of 1-Palmitoylglycerol,0.0,0.0
5972,EX_magste_hs_e,Exchange of 1-Stearoylglycerol,0.0,0.0
5973,EX_mev_R_e,Exchange of (R)-Mevalonate,0.0,-0.0
5974,EX_mi1p_D_e,Exchange of Myo-Inositol 1-Phosphate,0.0,0.0
5975,EX_Nacasp_e,Exchange of N-Acetyl-L-Aspartate,0.0,-0.0
5976,EX_nwharg_e,Exchange of N- (Omega)-Hydroxyarginine,0.0,0.0
5977,EX_oleth_e,Exchange of Oleoyl Ethanolamide,0.0,0.0
5978,EX_pailar_hs_e,Exchange of 1-Arachidonoylglycerophosphoinositol,0.0,0.0
